ONA_1:input 1/mode 1/transmission: Re(TE transmission) vs wavelength

wavelength(nm), Re(TE transmission)
1548.48, -0.114025
1548.48, -0.113735
1548.48, -0.113444
1548.48, -0.113154
1548.48, -0.112864
1548.48, -0.112575
1548.48, -0.112286
1548.48, -0.111998
1548.48, -0.11171
1548.48, -0.111422
1548.47, -0.111135
1548.47, -0.110848
1548.47, -0.110562
1548.47, -0.110276
1548.47, -0.109991
1548.47, -0.109706
1548.47, -0.109421
1548.47, -0.109137
1548.47, -0.108853
1548.47, -0.108569
1548.47, -0.108286
1548.47, -0.108004
1548.47, -0.107722
1548.47, -0.10744
1548.47, -0.107158
1548.47, -0.106877
1548.47, -0.106597
1548.47, -0.106317
1548.47, -0.106037
1548.47, -0.105757
1548.47, -0.105479
1548.47, -0.1052
1548.47, -0.104922
1548.47, -0.104644
1548.47, -0.104367
1548.46, -0.10409
1548.46, -0.103813
1548.46, -0.103537
1548.46, -0.103261
1548.46, -0.102986
1548.46, -0.102711
1548.46, -0.102436
1548.46, -0.102162
1548.46, -0.101889
1548.46, -0.101615
1548.46, -0.101342
1548.46, -0.10107
1548.46, -0.100797
1548.46, -0.100526
1548.46, -0.100254
1548.46, -0.0999832
1548.46, -0.0997125
1548.46, -0.0994423
1548.46, -0.0991724
1548.46, -0.098903
1548.46, -0.0986339
1548.46, -0.0983652
1548.46, -0.0980969
1548.46, -0.0978289
1548.46, -0.0975614
1548.45, -0.0972943
1548.45, -0.0970275
1548.45, -0.0967611
1548.45, -0.0964951
1548.45, -0.0962295
1548.45, -0.0959642
1548.45, -0.0956993
1548.45, -0.0954349
1548.45, -0.0951708
1548.45, -0.094907
1548.45, -0.0946437
1548.45, -0.0943807
1548.45, -0.0941181
1548.45, -0.0938559
1548.45, -0.093594
1548.45, -0.0933326
1548.45, -0.0930715
1548.45, -0.0928107
1548.45, -0.0925504
1548.45, -0.0922904
1548.45, -0.0920308
1548.45, -0.0917716
1548.45, -0.0915127
1548.45, -0.0912542
1548.45, -0.0909961
1548.44, -0.0907383
1548.44, -0.0904809
1548.44, -0.0902239
1548.44, -0.0899672
1548.44, -0.0897109
1548.44, -0.089455
1548.44, -0.0891994
1548.44, -0.0889442
1548.44, -0.0886894
1548.44, -0.0884349
1548.44, -0.0881808
1548.44, -0.087927
1548.44, -0.0876737
1548.44, -0.0874206
1548.44, -0.087168
1548.44, -0.0869156
1548.44, -0.0866637
1548.44, -0.0864121
1548.44, -0.0861609
1548.44, -0.08591
1548.44, -0.0856595
1548.44, -0.0854093
1548.44, -0.0851595
1548.44, -0.08491
1548.44, -0.0846609
1548.43, -0.0844122
1548.43, -0.0841638
1548.43, -0.0839157
1548.43, -0.083668
1548.43, -0.0834207
1548.43, -0.0831737
1548.43, -0.082927
1548.43, -0.0826808
1548.43, -0.0824348
1548.43, -0.0821892
1548.43, -0.081944
1548.43, -0.0816991
1548.43, -0.0814545
1548.43, -0.0812103
1548.43, -0.0809664
1548.43, -0.0807229
1548.43, -0.0804797
1548.43, -0.0802369
1548.43, -0.0799944
1548.43, -0.0797522
1548.43, -0.0795104
1548.43, -0.079269
1548.43, -0.0790279
1548.43, -0.0787871
1548.43, -0.0785466
1548.42, -0.0783065
1548.42, -0.0780667
1548.42, -0.0778273
1548.42, -0.0775882
1548.42, -0.0773495
1548.42, -0.077111
1548.42, -0.076873
1548.42, -0.0766352
1548.42, -0.0763978
1548.42, -0.0761607
1548.42, -0.075924
1548.42, -0.0756876
1548.42, -0.0754515
1548.42, -0.0752157
1548.42, -0.0749803
1548.42, -0.0747452
1548.42, -0.0745104
1548.42, -0.074276
1548.42, -0.0740419
1548.42, -0.0738081
1548.42, -0.0735747
1548.42, -0.0733416
1548.42, -0.0731088
1548.42, -0.0728763
1548.42, -0.0726442
1548.41, -0.0724124
1548.41, -0.0721809
1548.41, -0.0719497
1548.41, -0.0717189
1548.41, -0.0714884
1548.41, -0.0712582
1548.41, -0.0710283
1548.41, -0.0707987
1548.41, -0.0705695
1548.41, -0.0703406
1548.41, -0.070112
1548.41, -0.0698837
1548.41, -0.0696558
1548.41, -0.0694281
1548.41, -0.0692008
1548.41, -0.0689738
1548.41, -0.0687471
1548.41, -0.0685208
1548.41, -0.0682947
1548.41, -0.068069
1548.41, -0.0678436
1548.41, -0.0676185
1548.41, -0.0673937
1548.41, -0.0671692
1548.41, -0.066945
1548.4, -0.0667212
1548.4, -0.0664976
1548.4, -0.0662744
1548.4, -0.0660515
1548.4, -0.0658288
1548.4, -0.0656065
1548.4, -0.0653845
1548.4, -0.0651629
1548.4, -0.0649415
1548.4, -0.0647204
1548.4, -0.0644996
1548.4, -0.0642792
1548.4, -0.064059
1548.4, -0.0638392
1548.4, -0.0636196
1548.4, -0.0634004
1548.4, -0.0631815
1548.4, -0.0629628
1548.4, -0.0627445
1548.4, -0.0625265
1548.4, -0.0623088
1548.4, -0.0620913
1548.4, -0.0618742
1548.4, -0.0616574
1548.4, -0.0614409
1548.39, -0.0612246
1548.39, -0.0610087
1548.39, -0.0607931
1548.39, -0.0605778
1548.39, -0.0603627
1548.39, -0.060148
1548.39, -0.0599336
1548.39, -0.0597194
1548.39, -0.0595056
1548.39, -0.059292
1548.39, -0.0590788
1548.39, -0.0588658
1548.39, -0.0586531
1548.39, -0.0584408
1548.39, -0.0582287
1548.39, -0.0580169
1548.39, -0.0578054
1548.39, -0.0575942
1548.39, -0.0573833
1548.39, -0.0571726
1548.39, -0.0569623
1548.39, -0.0567523
1548.39, -0.0565425
1548.39, -0.056333
1548.39, -0.0561238
1548.38, -0.0559149
1548.38, -0.0557063
1548.38, -0.055498
1548.38, -0.05529
1548.38, -0.0550822
1548.38, -0.0548748
1548.38, -0.0546676
1548.38, -0.0544607
1548.38, -0.0542541
1548.38, -0.0540477
1548.38, -0.0538417
1548.38, -0.0536359
1548.38, -0.0534304
1548.38, -0.0532252
1548.38, -0.0530203
1548.38, -0.0528157
1548.38, -0.0526113
1548.38, -0.0524072
1548.38, -0.0522034
1548.38, -0.0519999
1548.38, -0.0517966
1548.38, -0.0515936
1548.38, -0.051391
1548.38, -0.0511885
1548.38, -0.0509864
1548.37, -0.0507845
1548.37, -0.0505829
1548.37, -0.0503816
1548.37, -0.0501806
1548.37, -0.0499798
1548.37, -0.0497793
1548.37, -0.0495791
1548.37, -0.0493791
1548.37, -0.0491795
1548.37, -0.0489801
1548.37, -0.0487809
1548.37, -0.0485821
1548.37, -0.0483835
1548.37, -0.0481852
1548.37, -0.0479871
1548.37, -0.0477893
1548.37, -0.0475918
1548.37, -0.0473946
1548.37, -0.0471976
1548.37, -0.0470009
1548.37, -0.0468044
1548.37, -0.0466082
1548.37, -0.0464123
1548.37, -0.0462167
1548.37, -0.0460213
1548.36, -0.0458262
1548.36, -0.0456313
1548.36, -0.0454367
1548.36, -0.0452424
1548.36, -0.0450483
1548.36, -0.0448545
1548.36, -0.044661
1548.36, -0.0444677
1548.36, -0.0442747
1548.36, -0.0440819
1548.36, -0.0438895
1548.36, -0.0436972
1548.36, -0.0435052
1548.36, -0.0433135
1548.36, -0.0431221
1548.36, -0.0429309
1548.36, -0.0427399
1548.36, -0.0425492
1548.36, -0.0423588
1548.36, -0.0421686
1548.36, -0.0419787
1548.36, -0.0417891
1548.36, -0.0415997
1548.36, -0.0414105
1548.36, -0.0412216
1548.35, -0.041033
1548.35, -0.0408446
1548.35, -0.0406565
1548.35, -0.0404686
1548.35, -0.040281
1548.35, -0.0400936
1548.35, -0.0399065
1548.35, -0.0397196
1548.35, -0.039533
1548.35, -0.0393466
1548.35, -0.0391605
1548.35, -0.0389746
1548.35, -0.038789
1548.35, -0.0386036
1548.35, -0.0384185
1548.35, -0.0382336
1548.35, -0.038049
1548.35, -0.0378646
1548.35, -0.0376804
1548.35, -0.0374965
1548.35, -0.0373129
1548.35, -0.0371295
1548.35, -0.0369463
1548.35, -0.0367634
1548.35, -0.0365808
1548.34, -0.0363984
1548.34, -0.0362162
1548.34, -0.0360342
1548.34, -0.0358526
1548.34, -0.0356711
1548.34, -0.0354899
1548.34, -0.0353089
1548.34, -0.0351282
1548.34, -0.0349477
1548.34, -0.0347675
1548.34, -0.0345875
1548.34, -0.0344077
1548.34, -0.0342282
1548.34, -0.0340489
1548.34, -0.0338699
1548.34, -0.0336911
1548.34, -0.0335125
1548.34, -0.0333341
1548.34, -0.0331561
1548.34, -0.0329782
1548.34, -0.0328006
1548.34, -0.0326232
1548.34, -0.032446
1548.34, -0.0322691
1548.34, -0.0320924
1548.33, -0.031916
1548.33, -0.0317398
1548.33, -0.0315638
1548.33, -0.031388
1548.33, -0.0312125
1548.33, -0.0310372
1548.33, -0.0308622
1548.33, -0.0306874
1548.33, -0.0305128
1548.33, -0.0303384
1548.33, -0.0301643
1548.33, -0.0299904
1548.33, -0.0298167
1548.33, -0.0296433
1548.33, -0.0294701
1548.33, -0.0292971
1548.33, -0.0291244
1548.33, -0.0289518
1548.33, -0.0287795
1548.33, -0.0286075
1548.33, -0.0284356
1548.33, -0.028264
1548.33, -0.0280926
1548.33, -0.0279215
1548.33, -0.0277505
1548.33, -0.0275798
1548.32, -0.0274093
1548.32, -0.0272391
1548.32, -0.027069
1548.32, -0.0268992
1548.32, -0.0267296
1548.32, -0.0265602
1548.32, -0.0263911
1548.32, -0.0262222
1548.32, -0.0260535
1548.32, -0.025885
1548.32, -0.0257167
1548.32, -0.0255487
1548.32, -0.0253809
1548.32, -0.0252133
1548.32, -0.0250459
1548.32, -0.0248787
1548.32, -0.0247118
1548.32, -0.0245451
1548.32, -0.0243786
1548.32, -0.0242123
1548.32, -0.0240462
1548.32, -0.0238803
1548.32, -0.0237147
1548.32, -0.0235493
1548.32, -0.0233841
1548.31, -0.0232191
1548.31, -0.0230543
1548.31, -0.0228898
1548.31, -0.0227254
1548.31, -0.0225613
1548.31, -0.0223974
1548.31, -0.0222337
1548.31, -0.0220702
1548.31, -0.0219069
1548.31, -0.0217439
1548.31, -0.021581
1548.31, -0.0214184
1548.31, -0.021256
1548.31, -0.0210938
1548.31, -0.0209318
1548.31, -0.02077
1548.31, -0.0206084
1548.31, -0.020447
1548.31, -0.0202859
1548.31, -0.0201249
1548.31, -0.0199642
1548.31, -0.0198036
1548.31, -0.0196433
1548.31, -0.0194832
1548.31, -0.0193233
1548.3, -0.0191636
1548.3, -0.0190041
1548.3, -0.0188448
1548.3, -0.0186857
1548.3, -0.0185269
1548.3, -0.0183682
1548.3, -0.0182097
1548.3, -0.0180515
1548.3, -0.0178934
1548.3, -0.0177356
1548.3, -0.0175779
1548.3, -0.0174205
1548.3, -0.0172632
1548.3, -0.0171062
1548.3, -0.0169494
1548.3, -0.0167927
1548.3, -0.0166363
1548.3, -0.0164801
1548.3, -0.0163241
1548.3, -0.0161682
1548.3, -0.0160126
1548.3, -0.0158572
1548.3, -0.015702
1548.3, -0.015547
1548.3, -0.0153921
1548.29, -0.0152375
1548.29, -0.0150831
1548.29, -0.0149289
1548.29, -0.0147748
1548.29, -0.014621
1548.29, -0.0144674
1548.29, -0.014314
1548.29, -0.0141607
1548.29, -0.0140077
1548.29, -0.0138548
1548.29, -0.0137022
1548.29, -0.0135497
1548.29, -0.0133975
1548.29, -0.0132454
1548.29, -0.0130936
1548.29, -0.0129419
1548.29, -0.0127904
1548.29, -0.0126391
1548.29, -0.0124881
1548.29, -0.0123372
1548.29, -0.0121865
1548.29, -0.012036
1548.29, -0.0118856
1548.29, -0.0117355
1548.29, -0.0115856
1548.28, -0.0114358
1548.28, -0.0112863
1548.28, -0.0111369
1548.28, -0.0109878
1548.28, -0.0108388
1548.28, -0.01069
1548.28, -0.0105414
1548.28, -0.010393
1548.28, -0.0102448
1548.28, -0.0100968
1548.28, -0.00994892
1548.28, -0.00980127
1548.28, -0.00965381
1548.28, -0.00950653
1548.28, -0.00935945
1548.28, -0.00921254
1548.28, -0.00906583
1548.28, -0.0089193
1548.28, -0.00877296
1548.28, -0.00862681
1548.28, -0.00848084
1548.28, -0.00833505
1548.28, -0.00818945
1548.28, -0.00804404
1548.28, -0.00789881
1548.27, -0.00775376
1548.27, -0.0076089
1548.27, -0.00746422
1548.27, -0.00731973
1548.27, -0.00717542
1548.27, -0.00703129
1548.27, -0.00688734
1548.27, -0.00674358
1548.27, -0.0066
1548.27, -0.0064566
1548.27, -0.00631338
1548.27, -0.00617034
1548.27, -0.00602748
1548.27, -0.00588481
1548.27, -0.00574231
1548.27, -0.00559999
1548.27, -0.00545786
1548.27, -0.0053159
1548.27, -0.00517412
1548.27, -0.00503252
1548.27, -0.0048911
1548.27, -0.00474986
1548.27, -0.00460879
1548.27, -0.00446791
1548.27, -0.0043272
1548.26, -0.00418667
1548.26, -0.00404631
1548.26, -0.00390613
1548.26, -0.00376613
1548.26, -0.0036263
1548.26, -0.00348665
1548.26, -0.00334718
1548.26, -0.00320788
1548.26, -0.00306875
1548.26, -0.0029298
1548.26, -0.00279103
1548.26, -0.00265243
1548.26, -0.002514
1548.26, -0.00237575
1548.26, -0.00223767
1548.26, -0.00209976
1548.26, -0.00196202
1548.26, -0.00182446
1548.26, -0.00168707
1548.26, -0.00154986
1548.26, -0.00141281
1548.26, -0.00127594
1548.26, -0.00113923
1548.26, -0.0010027
1548.26, -0.000866339
1548.25, -0.000730148
1548.25, -0.000594127
1548.25, -0.000458276
1548.25, -0.000322595
1548.25, -0.000187083
1548.25, -5.17398e-005
1548.25, 8.34342e-005
1548.25, 0.00021844
1548.25, 0.000353277
1548.25, 0.000487946
1548.25, 0.000622447
1548.25, 0.00075678
1548.25, 0.000890947
1548.25, 0.00102495
1548.25, 0.00115878
1548.25, 0.00129244
1548.25, 0.00142594
1548.25, 0.00155928
1548.25, 0.00169245
1548.25, 0.00182545
1548.25, 0.00195829
1548.25, 0.00209096
1548.25, 0.00222346
1548.25, 0.00235581
1548.25, 0.00248799
1548.24, 0.00262
1548.24, 0.00275185
1548.24, 0.00288354
1548.24, 0.00301506
1548.24, 0.00314643
1548.24, 0.00327762
1548.24, 0.00340866
1548.24, 0.00353953
1548.24, 0.00367025
1548.24, 0.0038008
1548.24, 0.00393119
1548.24, 0.00406141
1548.24, 0.00419148
1548.24, 0.00432139
1548.24, 0.00445113
1548.24, 0.00458072
1548.24, 0.00471014
1548.24, 0.00483941
1548.24, 0.00496851
1548.24, 0.00509746
1548.24, 0.00522625
1548.24, 0.00535488
1548.24, 0.00548335
1548.24, 0.00561166
1548.24, 0.00573981
1548.23, 0.00586781
1548.23, 0.00599565
1548.23, 0.00612333
1548.23, 0.00625085
1548.23, 0.00637822
1548.23, 0.00650543
1548.23, 0.00663249
1548.23, 0.00675939
1548.23, 0.00688613
1548.23, 0.00701271
1548.23, 0.00713915
1548.23, 0.00726542
1548.23, 0.00739154
1548.23, 0.00751751
1548.23, 0.00764332
1548.23, 0.00776898
1548.23, 0.00789448
1548.23, 0.00801984
1548.23, 0.00814503
1548.23, 0.00827008
1548.23, 0.00839497
1548.23, 0.0085197
1548.23, 0.00864429
1548.23, 0.00876872
1548.23, 0.008893
1548.22, 0.00901713
1548.22, 0.00914111
1548.22, 0.00926493
1548.22, 0.00938861
1548.22, 0.00951213
1548.22, 0.0096355
1548.22, 0.00975873
1548.22, 0.0098818
1548.22, 0.0100047
1548.22, 0.0101275
1548.22, 0.0102501
1548.22, 0.0103726
1548.22, 0.0104949
1548.22, 0.0106171
1548.22, 0.0107391
1548.22, 0.010861
1548.22, 0.0109827
1548.22, 0.0111043
1548.22, 0.0112257
1548.22, 0.011347
1548.22, 0.0114682
1548.22, 0.0115892
1548.22, 0.01171
1548.22, 0.0118307
1548.22, 0.0119512
1548.21, 0.0120717
1548.21, 0.0121919
1548.21, 0.012312
1548.21, 0.012432
1548.21, 0.0125518
1548.21, 0.0126715
1548.21, 0.012791
1548.21, 0.0129104
1548.21, 0.0130297
1548.21, 0.0131488
1548.21, 0.0132677
1548.21, 0.0133865
1548.21, 0.0135052
1548.21, 0.0136237
1548.21, 0.0137421
1548.21, 0.0138603
1548.21, 0.0139784
1548.21, 0.0140964
1548.21, 0.0142142
1548.21, 0.0143319
1548.21, 0.0144494
1548.21, 0.0145668
1548.21, 0.014684
1548.21, 0.0148011
1548.21, 0.0149181
1548.2, 0.0150349
1548.2, 0.0151516
1548.2, 0.0152681
1548.2, 0.0153845
1548.2, 0.0155008
1548.2, 0.0156169
1548.2, 0.0157329
1548.2, 0.0158487
1548.2, 0.0159644
1548.2, 0.01608
1548.2, 0.0161954
1548.2, 0.0163107
1548.2, 0.0164258
1548.2, 0.0165408
1548.2, 0.0166557
1548.2, 0.0167704
1548.2, 0.016885
1548.2, 0.0169995
1548.2, 0.0171138
1548.2, 0.017228
1548.2, 0.017342
1548.2, 0.017456
1548.2, 0.0175697
1548.2, 0.0176834
1548.2, 0.0177969
1548.19, 0.0179102
1548.19, 0.0180235
1548.19, 0.0181366
1548.19, 0.0182495
1548.19, 0.0183624
1548.19, 0.018475
1548.19, 0.0185876
1548.19, 0.0187
1548.19, 0.0188123
1548.19, 0.0189245
1548.19, 0.0190365
1548.19, 0.0191484
1548.19, 0.0192601
1548.19, 0.0193718
1548.19, 0.0194832
1548.19, 0.0195946
1548.19, 0.0197058
1548.19, 0.0198169
1548.19, 0.0199279
1548.19, 0.0200387
1548.19, 0.0201494
1548.19, 0.02026
1548.19, 0.0203704
1548.19, 0.0204807
1548.19, 0.0205909
1548.18, 0.0207009
1548.18, 0.0208108
1548.18, 0.0209206
1548.18, 0.0210303
1548.18, 0.0211398
1548.18, 0.0212492
1548.18, 0.0213584
1548.18, 0.0214676
1548.18, 0.0215766
1548.18, 0.0216854
1548.18, 0.0217942
1548.18, 0.0219028
1548.18, 0.0220113
1548.18, 0.0221196
1548.18, 0.0222279
1548.18, 0.022336
1548.18, 0.0224439
1548.18, 0.0225518
1548.18, 0.0226595
1548.18, 0.0227671
1548.18, 0.0228746
1548.18, 0.0229819
1548.18, 0.0230891
1548.18, 0.0231962
1548.18, 0.0233032
1548.17, 0.02341
1548.17, 0.0235167
1548.17, 0.0236233
1548.17, 0.0237298
1548.17, 0.0238361
1548.17, 0.0239423
1548.17, 0.0240484
1548.17, 0.0241544
1548.17, 0.0242602
1548.17, 0.0243659
1548.17, 0.0244715
1548.17, 0.0245769
1548.17, 0.0246823
1548.17, 0.0247875
1548.17, 0.0248926
1548.17, 0.0249976
1548.17, 0.0251024
1548.17, 0.0252071
1548.17, 0.0253117
1548.17, 0.0254162
1548.17, 0.0255206
1548.17, 0.0256248
1548.17, 0.0257289
1548.17, 0.0258329
1548.17, 0.0259368
1548.16, 0.0260405
1548.16, 0.0261441
1548.16, 0.0262476
1548.16, 0.026351
1548.16, 0.0264543
1548.16, 0.0265574
1548.16, 0.0266604
1548.16, 0.0267633
1548.16, 0.0268661
1548.16, 0.0269688
1548.16, 0.0270713
1548.16, 0.0271738
1548.16, 0.0272761
1548.16, 0.0273782
1548.16, 0.0274803
1548.16, 0.0275823
1548.16, 0.0276841
1548.16, 0.0277858
1548.16, 0.0278874
1548.16, 0.0279889
1548.16, 0.0280902
1548.16, 0.0281914
1548.16, 0.0282926
1548.16, 0.0283936
1548.16, 0.0284945
1548.15, 0.0285952
1548.15, 0.0286959
1548.15, 0.0287964
1548.15, 0.0288968
1548.15, 0.0289971
1548.15, 0.0290973
1548.15, 0.0291974
1548.15, 0.0292973
1548.15, 0.0293972
1548.15, 0.0294969
1548.15, 0.0295965
1548.15, 0.029696
1548.15, 0.0297954
1548.15, 0.0298946
1548.15, 0.0299938
1548.15, 0.0300928
1548.15, 0.0301917
1548.15, 0.0302905
1548.15, 0.0303892
1548.15, 0.0304878
1548.15, 0.0305863
1548.15, 0.0306846
1548.15, 0.0307829
1548.15, 0.030881
1548.15, 0.030979
1548.15, 0.0310769
1548.14, 0.0311747
1548.14, 0.0312723
1548.14, 0.0313699
1548.14, 0.0314673
1548.14, 0.0315647
1548.14, 0.0316619
1548.14, 0.031759
1548.14, 0.031856
1548.14, 0.0319529
1548.14, 0.0320497
1548.14, 0.0321463
1548.14, 0.0322429
1548.14, 0.0323393
1548.14, 0.0324357
1548.14, 0.0325319
1548.14, 0.032628
1548.14, 0.032724
1548.14, 0.0328199
1548.14, 0.0329157
1548.14, 0.0330114
1548.14, 0.0331069
1548.14, 0.0332024
1548.14, 0.0332977
1548.14, 0.033393
1548.14, 0.0334881
1548.13, 0.0335831
1548.13, 0.033678
1548.13, 0.0337728
1548.13, 0.0338675
1548.13, 0.0339621
1548.13, 0.0340566
1548.13, 0.0341509
1548.13, 0.0342452
1548.13, 0.0343394
1548.13, 0.0344334
1548.13, 0.0345273
1548.13, 0.0346212
1548.13, 0.0347149
1548.13, 0.0348085
1548.13, 0.034902
1548.13, 0.0349954
1548.13, 0.0350887
1548.13, 0.0351819
1548.13, 0.035275
1548.13, 0.035368
1548.13, 0.0354609
1548.13, 0.0355537
1548.13, 0.0356463
1548.13, 0.0357389
1548.13, 0.0358313
1548.12, 0.0359237
1548.12, 0.0360159
1548.12, 0.0361081
1548.12, 0.0362001
1548.12, 0.036292
1548.12, 0.0363839
1548.12, 0.0364756
1548.12, 0.0365672
1548.12, 0.0366587
1548.12, 0.0367501
1548.12, 0.0368415
1548.12, 0.0369327
1548.12, 0.0370238
1548.12, 0.0371148
1548.12, 0.0372057
1548.12, 0.0372965
1548.12, 0.0373871
1548.12, 0.0374777
1548.12, 0.0375682
1548.12, 0.0376586
1548.12, 0.0377489
1548.12, 0.0378391
1548.12, 0.0379292
1548.12, 0.0380191
1548.12, 0.038109
1548.11, 0.0381988
1548.11, 0.0382885
1548.11, 0.038378
1548.11, 0.0384675
1548.11, 0.0385569
1548.11, 0.0386462
1548.11, 0.0387353
1548.11, 0.0388244
1548.11, 0.0389134
1548.11, 0.0390022
1548.11, 0.039091
1548.11, 0.0391797
1548.11, 0.0392683
1548.11, 0.0393567
1548.11, 0.0394451
1548.11, 0.0395334
1548.11, 0.0396215
1548.11, 0.0397096
1548.11, 0.0397976
1548.11, 0.0398855
1548.11, 0.0399733
1548.11, 0.0400609
1548.11, 0.0401485
1548.11, 0.040236
1548.11, 0.0403234
1548.1, 0.0404107
1548.1, 0.0404979
1548.1, 0.040585
1548.1, 0.040672
1548.1, 0.0407589
1548.1, 0.0408457
1548.1, 0.0409324
1548.1, 0.041019
1548.1, 0.0411055
1548.1, 0.0411919
1548.1, 0.0412783
1548.1, 0.0413645
1548.1, 0.0414506
1548.1, 0.0415367
1548.1, 0.0416226
1548.1, 0.0417084
1548.1, 0.0417942
1548.1, 0.0418798
1548.1, 0.0419654
1548.1, 0.0420508
1548.1, 0.0421362
1548.1, 0.0422215
1548.1, 0.0423067
1548.1, 0.0423917
1548.1, 0.0424767
1548.09, 0.0425616
1548.09, 0.0426464
1548.09, 0.0427311
1548.09, 0.0428157
1548.09, 0.0429002
1548.09, 0.0429847
1548.09, 0.043069
1548.09, 0.0431532
1548.09, 0.0432374
1548.09, 0.0433214
1548.09, 0.0434054
